strain	Sample_ID	Sample_Source	Data_Source	date	Location	Serotype	Sero_Geno	yale	caribbean	florida	cmplt_date	year	n_obs	n_obs_date	n_obs_ds
MW512489.1	SG/EHI/D2/33136Y18	Yenamandra_2021	NCBI	2018-XX-XX	Singapore	2	2_II_related	0	0	0	0	2018	12	12	10
MW512495.1	SG/EHI/D2/4005Y19	Yenamandra_2021	NCBI	2019-XX-XX	Singapore	2	2_II	0	0	0	0	2019	16	16	10
MW512494.1	SG/EHI/D2/7537Y19	Yenamandra_2021	NCBI	2019-XX-XX	Singapore	2	2_II	0	0	0	0	2019	16	16	10
OP410990.1	SG(EHI)D2/41002Y19	Hapuarachchi_2022	NCBI	2019-10-XX	Singapore	2	2_II	0	0	0	0	2019	16	16	10
MW512491.1	SG/EHI/D2/4143Y19	Yenamandra_2021	NCBI	2019-XX-XX	Singapore	2	2_II	0	0	0	0	2019	16	16	10
MW186240.1	DENV2NMB	Sim_2021	NCBI	2019-10-XX	Singapore	2	2_II	0	0	0	0	2019	16	16	10
MW512498.1	SG/EHI/D2/3725Y19	Yenamandra_2021	NCBI	2019-XX-XX	Singapore	2	2_II	0	0	0	0	2019	16	16	10
MW512493.1	SG/EHI/D2/1897Y19	Yenamandra_2021	NCBI	2019-XX-XX	Singapore	2	2_II	0	0	0	0	2019	16	16	10
MT006141.1	S010	Rodrigo_2020	NCBI	2017-11-01	Sri-Lanka	2	2_II	0	0	0	1	2017	25	17	10
MT006138.1	S005	Rodrigo_2020	NCBI	2017-10-25	Sri-Lanka	2	2_II	0	0	0	1	2017	25	17	10
MT006153.1	S017	Rodrigo_2020	NCBI	2017-11-12	Sri-Lanka	2	2_II	0	0	0	1	2017	25	17	10
MT006160.1	S022	Rodrigo_2020	NCBI	2017-12-01	Sri-Lanka	2	2_II	0	0	0	1	2017	25	17	10
MT006157.1	S019	Rodrigo_2020	NCBI	2017-11-21	Sri-Lanka	2	2_II	0	0	0	1	2017	25	17	10
MT006137.1	S004	Rodrigo_2020	NCBI	2017-10-23	Sri-Lanka	2	2_II	0	0	0	1	2017	25	17	10
MT006139.1	S006	Rodrigo_2020	NCBI	2017-10-31	Sri-Lanka	2	2_II	0	0	0	1	2017	25	17	10
MT006136.1	S003	Rodrigo_2020	NCBI	2017-10-13	Sri-Lanka	2	2_II	0	0	0	1	2017	25	17	10
MT006140.1	S008	Rodrigo_2020	NCBI	2017-10-31	Sri-Lanka	2	2_II	0	0	0	1	2017	25	17	10
MT006155.1	S018	Rodrigo_2020	NCBI	2017-11-21	Sri-Lanka	2	2_II	0	0	0	1	2017	25	17	10
MT006172.1	S038	Rodrigo_2020	NCBI	2018-01-19	Sri-Lanka	2	2_II	0	0	0	1	2018	34	34	10
MT006143.1	S106	Rodrigo_2020	NCBI	2018-04-25	Sri-Lanka	2	2_II	0	0	0	1	2018	34	34	10
MT006163.1	S252	Rodrigo_2020	NCBI	2018-07-10	Sri-Lanka	2	2_II	0	0	0	1	2018	34	34	10
MT006186.1	S094	Rodrigo_2020	NCBI	2018-04-09	Sri-Lanka	2	2_II	0	0	0	1	2018	34	34	10
MT006170.1	S032	Rodrigo_2020	NCBI	2018-01-08	Sri-Lanka	2	2_II	0	0	0	1	2018	34	34	10
MT006144.1	S111	Rodrigo_2020	NCBI	2018-04-30	Sri-Lanka	2	2_II	0	0	0	1	2018	34	34	10
MT006165.1	S264	Rodrigo_2020	NCBI	2018-07-18	Sri-Lanka	2	2_II	0	0	0	1	2018	34	34	10
DQ645543.1	1018-DF-12/03/2001	Chen_2008	NCBI	2001-XX-XX	Taiwan	2	2_II_related	0	0	0	0	2001	16	16	10
MG599598.1	1024	Ko_2018	NCBI	2001-XX-XX	Taiwan	2	2_II_related	0	0	0	0	2001	16	16	10
MG599600.1	1030	Ko_2018	NCBI	2001-XX-XX	Taiwan	2	2_II_related	0	0	0	0	2001	16	16	10
DQ645541.1	915-DF-11/03/2001	Chen_2008	NCBI	2001-XX-XX	Taiwan	2	2_II_related	0	0	0	0	2001	16	16	10
DQ645544.1	1024-DHF-12/07/2001	Chen_2008	NCBI	2001-XX-XX	Taiwan	2	2_II_related	0	0	0	0	2001	16	16	10
MG599599.1	1029	Ko_2018	NCBI	2001-XX-XX	Taiwan	2	2_II_related	0	0	0	0	2001	16	16	10
MG599594.1	921	Ko_2018	NCBI	2001-XX-XX	Taiwan	2	2_II_related	0	0	0	0	2001	16	16	10
MG599601.1	1034	Ko_2018	NCBI	2001-XX-XX	Taiwan	2	2_II_related	0	0	0	0	2001	16	16	10
DQ645542.1	950-DF-11/12/2001	Chen_2008	NCBI	2001-XX-XX	Taiwan	2	2_II_related	0	0	0	0	2001	16	16	10
MG599596.1	1008	Ko_2018	NCBI	2001-XX-XX	Taiwan	2	2_II_related	0	0	0	0	2001	16	16	10
MG599632.1	2784	Ko_2018	NCBI	2002-XX-XX	Taiwan	2	2_II_related	0	0	0	0	2002	44	44	10
MG599624.1	2191	Ko_2018	NCBI	2002-XX-XX	Taiwan	2	2_II_related	0	0	0	0	2002	44	44	10
DQ645555.1	2659-DHF-11/01/2002	Chen_2008	NCBI	2002-XX-XX	Taiwan	2	2_II_related	0	0	0	0	2002	44	44	10
MG599607.1	1189	Ko_2018	NCBI	2002-XX-XX	Taiwan	2	2_II_related	0	0	0	0	2002	44	44	10
MG599609.1	1231	Ko_2018	NCBI	2002-XX-XX	Taiwan	2	2_II_related	0	0	0	0	2002	44	44	10
DQ645553.1	2559-DHF-10/23/2002	Chen_2008	NCBI	2002-XX-XX	Taiwan	2	2_II_related	0	0	0	0	2002	44	44	10
DQ645546.1	1222-DF-06/24/2002	Chen_2008	NCBI	2002-XX-XX	Taiwan	2	2_II_related	0	0	0	0	2002	44	44	10
DQ645551.1	2191-DF-09/12/2002	Chen_2008	NCBI	2002-XX-XX	Taiwan	2	2_II_related	0	0	0	0	2002	44	44	10
MG599629.1	2587	Ko_2018	NCBI	2002-XX-XX	Taiwan	2	2_II_related	0	0	0	0	2002	44	44	10
MG599625.1	2208	Ko_2018	NCBI	2002-XX-XX	Taiwan	2	2_II_related	0	0	0	0	2002	44	44	10
AF022436.1	ThNH-52/93	Mangada_1998	NCBI	1993-XX-XX	Thailand	2	2_V	0	0	0	0	1993	22	22	10
AF022435.1	ThNH-28/93	Mangada_1998	NCBI	1993-XX-XX	Thailand	2	2_V	0	0	0	0	1993	22	22	10
AF169680.1	ThNH45/93	Pandey_2000	NCBI	1993-XX-XX	Thailand	2	2_V	0	0	0	0	1993	22	22	10
AF169678.1	ThNH29/93	Pandey_2000	NCBI	1993-XX-XX	Thailand	2	2_V	0	0	0	0	1993	22	22	10
AF169688.1	ThNH81/93	Pandey_2000	NCBI	1993-XX-XX	Thailand	2	2_V	0	0	0	0	1993	22	22	10
AF022434.1	ThNH-7/93	Mangada_1998	NCBI	1993-XX-XX	Thailand	2	2_V	0	0	0	0	1993	22	22	10
AF169683.1	ThNH62/93	Pandey_2000	NCBI	1993-XX-XX	Thailand	2	2_V	0	0	0	0	1993	22	22	10
AF169686.1	ThNH73/93	Pandey_2000	NCBI	1993-XX-XX	Thailand	2	2_V	0	0	0	0	1993	22	22	10
MW946356.1	00637/94	Katzelnick_2021	NCBI	1994-XX-XX	Thailand	2	2_V	0	0	0	0	1994	138	138	10
MW946343.1	00298/95	Katzelnick_2021	NCBI	1995-XX-XX	Thailand	2	2_V	0	0	0	0	1995	128	128	10
MW946556.1	01082/95	Katzelnick_2021	NCBI	1995-XX-XX	Thailand	2	2_V	0	0	0	0	1995	128	128	10
GQ868543.1	DENV-2/TH/BID-V3501/1995	Henn_2009	NCBI	1995-XX-XX	Thailand	2	2_V	0	0	0	0	1995	128	128	10
MW946591.1	00233/95	Katzelnick_2021	NCBI	1995-XX-XX	Thailand	2	2_V	0	0	0	0	1995	128	128	10
MW946402.1	01182/96	Katzelnick_2021	NCBI	1996-XX-XX	Thailand	2	2_V	0	0	0	0	1996	84	84	10
GQ868545.1	DENV-2/TH/BID-V3500/1996	Henn_2009	NCBI	1996-XX-XX	Thailand	2	2_V	0	0	0	0	1996	84	84	10
MW946361.1	01181/96	Katzelnick_2021	NCBI	1996-XX-XX	Thailand	2	2_V	0	0	0	0	1996	84	84	10
MW946454.1	00024/96	Katzelnick_2021	NCBI	1996-XX-XX	Thailand	2	2_V	0	0	0	0	1996	84	84	10
MW946411.1	02561/96	Katzelnick_2021	NCBI	1996-XX-XX	Thailand	2	2_V	0	0	0	0	1996	84	84	10
MW946482.1	00043/96	Katzelnick_2021	NCBI	1996-XX-XX	Thailand	2	2_V	0	0	0	0	1996	84	84	10
MW946384.1	00084/97	Katzelnick_2021	NCBI	1997-XX-XX	Thailand	2	2_V	0	0	0	0	1997	78	78	10
MW946315.1	07854/97	Katzelnick_2021	NCBI	1997-XX-XX	Thailand	2	2_V	0	0	0	0	1997	78	78	10
KY586658.1	Ser2_Thailand_Bangkok_Seq68	Salje_2017	NCBI	1998-XX-XX	Thailand	2	2_V	0	0	0	0	1998	115	115	10
MW946333.1	01376/98	Katzelnick_2021	NCBI	1998-XX-XX	Thailand	2	2_V	0	0	0	0	1998	115	115	10
MW946465.1	00800/98	Katzelnick_2021	NCBI	1998-XX-XX	Thailand	2	2_V	0	0	0	0	1998	115	115	10
KY586687.1	Ser2_Thailand_Bangkok_Seq93	Salje_2017	NCBI	1998-XX-XX	Thailand	2	2_V	0	0	0	0	1998	115	115	10
MW946501.1	04156/99	Katzelnick_2021	NCBI	1999-XX-XX	Thailand	2	2_V	0	0	0	0	1999	101	101	10
MW946503.1	02816/99	Katzelnick_2021	NCBI	1999-XX-XX	Thailand	2	2_V	0	0	0	0	1999	101	101	10
MW946514.1	03579/99	Katzelnick_2021	NCBI	1999-XX-XX	Thailand	2	2_V	0	0	0	0	1999	101	101	10
MW946332.1	03510/99	Katzelnick_2021	NCBI	1999-XX-XX	Thailand	2	2_V	0	0	0	0	1999	101	101	10
MW946470.1	00077/00	Katzelnick_2021	NCBI	2000-XX-XX	Thailand	2	2_V	0	0	0	0	2000	142	142	10
KY586682.1	Ser2_Thailand_Bangkok_Seq88	Salje_2017	NCBI	2000-XX-XX	Thailand	2	2_V	0	0	0	0	2000	142	142	10
FJ744721.1	DENV-2/TH/BID-V2307/2001	Henn_2009	NCBI	2001-XX-XX	Thailand	2	2_V	0	0	0	0	2001	239	239	10
KY586638.1	Ser2_Thailand_Bangkok_Seq49	Salje_2017	NCBI	2001-XX-XX	Thailand	2	2_V	0	0	0	0	2001	239	239	10
FJ744725.1	DENV-2/TH/BID-V2311/2001	Henn_2009	NCBI	2001-XX-XX	Thailand	2	2_V	0	0	0	0	2001	239	239	10
KY586591.1	Ser2_Thailand_Bangkok_Seq20	Salje_2017	NCBI	2002-XX-XX	Thailand	2	2_V	0	0	0	0	2002	140	140	10
MW946500.1	00569/02	Katzelnick_2021	NCBI	2002-XX-XX	Thailand	2	2_V	0	0	0	0	2002	140	140	10
ON046269.1	01566_03	Klungthong_2022	NCBI	2003-08-24	Thailand	2	2_V	0	0	0	1	2003	126	4	10
ON046268.1	00178_03	Klungthong_2022	NCBI	2003-01-24	Thailand	2	2_V	0	0	0	1	2003	126	4	10
ON046270.1	01224_04	Klungthong_2022	NCBI	2004-10-16	Thailand	2	2_V	0	0	0	1	2004	124	7	10
ON046271.1	01542_04	Klungthong_2022	NCBI	2004-11-20	Thailand	2	2_V	0	0	0	1	2004	124	7	10
KY586581.1	Ser2_Thailand_nonBKK_Seq17	Salje_2017	NCBI	2004-XX-XX	Thailand	2	2_V	0	0	0	0	2004	124	117	10
MW946340.1	01291/05	Katzelnick_2021	NCBI	2005-XX-XX	Thailand	2	2_V	0	0	0	0	2005	98	95	10
MW946370.1	02393/06	Katzelnick_2021	NCBI	2006-XX-XX	Thailand	2	2_V	0	0	0	0	2006	400	399	10
MW946320.1	02518/06	Katzelnick_2021	NCBI	2006-XX-XX	Thailand	2	2_V	0	0	0	0	2006	400	399	10
MW946584.1	02039/07	Katzelnick_2021	NCBI	2007-XX-XX	Thailand	2	2_II	0	0	0	0	2007	59	56	10
MW946355.1	01849/07	Katzelnick_2021	NCBI	2007-XX-XX	Thailand	2	2_V	0	0	0	0	2007	59	56	10
MW946319.1	00045/07	Katzelnick_2021	NCBI	2007-XX-XX	Thailand	2	2_V	0	0	0	0	2007	59	56	10
MW946496.1	00938/07	Katzelnick_2021	NCBI	2007-XX-XX	Thailand	2	2_V	0	0	0	0	2007	59	56	10
KY586596.1	Ser2_Thailand_nonBKK_Seq29	Salje_2017	NCBI	2007-XX-XX	Thailand	2	2_V	0	0	0	0	2007	59	56	10
MW946424.1	02195/07	Katzelnick_2021	NCBI	2007-XX-XX	Thailand	2	2_V	0	0	0	0	2007	59	56	10
KY586587.1	Ser2_Thailand_nonBKK_Seq22	Salje_2017	NCBI	2008-XX-XX	Thailand	2	2_V	0	0	0	0	2008	29	29	10
MN448877.1	KDH0003A_KT_11/12/2009	Berry_2020	NCBI	2009-11-11	Thailand	2	2_V	0	0	0	1	2009	31	8	10
MN448907.1	KDH0001A_TT_11/04/2009	Berry_2020	NCBI	2009-11-03	Thailand	2	2_V	0	0	0	1	2009	31	8	10
MN448905.1	KDH0004A_TT_12/01/2009	Berry_2020	NCBI	2009-11-30	Thailand	2	2_V	0	0	0	1	2009	31	8	10
ON046272.1	01488_09	Klungthong_2022	NCBI	2009-12-10	Thailand	2	2_V	0	0	0	1	2009	31	8	10
KU509272.1	DENV2-1365	Shihada_2017	NCBI	2009-XX-XX	Thailand	2	2_II	0	0	0	0	2009	31	23	10
MN448879.1	KDH0050A_NC_08/19/2010	Berry_2020	NCBI	2010-08-18	Thailand	2	2_V	0	0	0	1	2010	154	85	10
MN448865.1	KDH0067A_NB_09/14/2010	Berry_2020	NCBI	2010-09-15	Thailand	2	2_V	0	0	0	1	2010	154	85	10
MN448804.1	KDH0031A_TN_07/07/2010	Berry_2020	NCBI	2010-07-07	Thailand	2	2_V	0	0	0	1	2010	154	85	10
MN448767.1	KDH0115A_NB_05/02/2011	Berry_2020	NCBI	2011-05-02	Thailand	2	2_V	0	0	0	1	2011	250	176	10
MN448900.1	KDH0189A_SK_09/20/2011	Berry_2020	NCBI	2011-09-19	Thailand	2	2_V	0	0	0	1	2011	250	176	10
MN448858.1	KDH0120A_NB_05/23/2011	Berry_2020	NCBI	2011-05-23	Thailand	2	2_V	0	0	0	1	2011	250	176	10
MN448789.1	KDH0108A_TT_03/29/2011	Berry_2020	NCBI	2011-03-29	Thailand	2	2_V	0	0	0	1	2011	250	176	10
MN448795.1	KDH0166A_TN_08/03/2011	Berry_2020	NCBI	2011-08-02	Thailand	2	2_V	0	0	0	1	2011	250	176	10
MN448761.1	KDH0310A_NP_10/10/2012	Berry_2020	NCBI	2012-10-09	Thailand	2	2_V	0	0	0	1	2012	201	145	10
MN448848.1	KDH0273A_TN_08/22/2012	Berry_2020	NCBI	2012-08-21	Thailand	2	2_V	0	0	0	1	2012	201	145	10
MN448727.1	KDC1178A_SK_10/11/2012	Berry_2020	NCBI	2012-10-11	Thailand	2	2_V	0	0	0	1	2012	201	145	10
MN448744.1	KDC0982A_ST_06/28/2012	Berry_2020	NCBI	2012-06-29	Thailand	2	2_V	0	0	0	1	2012	201	145	10
MN448875.1	KDH0206A_ST_01/17/2012	Berry_2020	NCBI	2012-01-16	Thailand	2	2_V	0	0	0	1	2012	201	145	10
MN448768.1	KDH0262A_SK_07/26/2012	Berry_2020	NCBI	2012-07-25	Thailand	2	2_V	0	0	0	1	2012	201	145	10
MN448739.1	KDH0217A_ST_05/01/2012	Berry_2020	NCBI	2012-04-30	Thailand	2	2_V	0	0	0	1	2012	201	145	10
MW946566.1	00662/13	Katzelnick_2021	NCBI	2013-XX-XX	Thailand	2	2_V	0	0	0	0	2013	48	47	10
MW946576.1	00058/13	Katzelnick_2021	NCBI	2013-XX-XX	Thailand	2	2_V	0	0	0	0	2013	48	47	10
MW946573.1	00696/13	Katzelnick_2021	NCBI	2013-XX-XX	Thailand	2	2_V	0	0	0	0	2013	48	47	10
MH888331.1	CNR_25326	Touret_2019	NCBI	2014-08-15	Thailand	2	2_V	0	0	0	1	2014	41	2	10
MW946449.1	00740/14	Katzelnick_2021	NCBI	2014-XX-XX	Thailand	2	2_V	0	0	0	0	2014	41	39	10
LC410189.1	Th16-011DV2	Phadungsombat_2018	NCBI	2016-10-XX	Thailand	2	2_II	0	0	0	0	2016	14	14	10
LC410190.1	Th16-026DV2	Phadungsombat_2018	NCBI	2016-10-XX	Thailand	2	2_II	0	0	0	0	2016	14	14	10
MZ636805.1	DV2C-TM19-80	Poltep_2021	NCBI	2019-12-30	Thailand	2	2_II	0	0	0	1	2019	16	11	10
MZ636803.1	DV2C-TM19-37	Poltep_2021	NCBI	2019-11-28	Thailand	2	2_II	0	0	0	1	2019	16	11	10
MZ636801.1	DV2A-TM19-13	Poltep_2021	NCBI	2019-11-19	Thailand	2	2_V	0	0	0	1	2019	16	11	10
MZ636804.1	DV2C-TM19-41	Poltep_2021	NCBI	2019-11-30	Thailand	2	2_II	0	0	0	1	2019	16	11	10
FJ898465.1	DENV-2/VE/BID-V2941/1998	Henn_2009	NCBI	1998-XX-XX	Venezuela	2	2_III	0	0	0	0	1998	11	11	10
FJ898466.1	DENV-2/VE/BID-V2942/2000	Henn_2009	NCBI	2000-XX-XX	Venezuela	2	2_III	0	0	0	0	2000	11	11	10
FJ639734.1	DENV-2/VE/BID-V2160/2003	Henn_2009	NCBI	2003-XX-XX	Venezuela	2	2_III	0	0	0	0	2003	11	11	10
FJ639783.1	DENV-2/VE/BID-V2216/2003	Henn_2009	NCBI	2003-XX-XX	Venezuela	2	2_III	0	0	0	0	2003	11	11	10
FJ639788.1	DENV-2/VE/BID-V2221/2004	Henn_2009	NCBI	2004-XX-XX	Venezuela	2	2_III	0	0	0	0	2004	25	25	10
FJ850112.1	DENV-2/VE/BID-V2424/2004	Henn_2009	NCBI	2004-XX-XX	Venezuela	2	2_III	0	0	0	0	2004	25	25	10
HQ332185.1	VE_61082_2007	Rodriguez-Roche_2012	NCBI	2007-XX-XX	Venezuela	2	2_III	0	0	0	0	2007	73	73	10
HQ332187.1	VE_61133_2007	Rodriguez-Roche_2012	NCBI	2007-XX-XX	Venezuela	2	2_III	0	0	0	0	2007	73	73	10
KF955385.1	DENV-2/VE/BID-V2471/2007	Zody_2014	NCBI	2007-XX-XX	Venezuela	2	2_III	0	0	0	0	2007	73	73	10
MH450300.1	IDAMS-910131	Lizarazo_2018	NCBI	2015-10-15	Venezuela	2	2_III	0	0	0	1	2015	17	17	11
MH069496.1	DENV-2/VE/IDAMS/921096	Lizarazo_2018	NCBI	2015-10-26	Venezuela	2	2_III	0	0	0	1	2015	17	17	11
MH450302.1	IDAMS-910135	Lizarazo_2018	NCBI	2015-10-27	Venezuela	2	2_III	0	0	0	1	2015	17	17	11
MH069498.1	DENV-2/VE/IDAMS/910121	Lizarazo_2018	NCBI	2015-10-06	Venezuela	2	2_III	0	0	0	1	2015	17	17	11
MH069495.1	DENV-2/VE/IDAMS/921099	Lizarazo_2018	NCBI	2015-12-14	Venezuela	2	2_III	0	0	0	1	2015	17	17	11
FM210204.1	MD903	Hang_2008	NCBI	2003-XX-XX	Vietnam	2	2_III_related	0	0	0	0	2003	43	43	10
FM210209.1	DF726	Hang_2008	NCBI	2003-XX-XX	Vietnam	2	2_III_related	0	0	0	0	2003	43	43	10
FM210211.1	DF907	Hang_2008	NCBI	2003-XX-XX	Vietnam	2	2_V	0	0	0	0	2003	43	43	10
FM210229.1	MD919	Hang_2008	NCBI	2003-XX-XX	Vietnam	2	2_III_related	0	0	0	0	2003	43	43	10
FM210214.1	CSF63	Hang_2008	NCBI	2004-XX-XX	Vietnam	2	2_V	0	0	0	0	2004	21	21	10
FM210243.2	MD1280	Hang_2008	NCBI	2004-XX-XX	Vietnam	2	2_III_related	0	0	0	0	2004	21	21	10
EU482774.1	DENV-2/VN/BID-V752/2004	Henn_2008	NCBI	2004-XX-XX	Vietnam	2	2_V	0	0	0	0	2004	21	21	10
FM210216.1	DF401	Hang_2008	NCBI	2004-XX-XX	Vietnam	2	2_V	0	0	0	0	2004	21	21	10
FM210236.2	CSF381	Hang_2008	NCBI	2004-XX-XX	Vietnam	2	2_III_related	0	0	0	0	2004	21	21	10
FM210202.1	DF768	Hang_2008	NCBI	2004-XX-XX	Vietnam	2	2_III_related	0	0	0	0	2004	21	21	10
FM210232.2	MD1270	Hang_2008	NCBI	2004-XX-XX	Vietnam	2	2_III_related	0	0	0	0	2004	21	21	10
FM210233.2	MD1272	Hang_2008	NCBI	2004-XX-XX	Vietnam	2	2_V	0	0	0	0	2004	21	21	10
FM210239.2	MD1244	Hang_2008	NCBI	2004-XX-XX	Vietnam	2	2_III_related	0	0	0	0	2004	21	21	10
FM210206.1	MD1600	Hang_2008	NCBI	2005-XX-XX	Vietnam	2	2_V	0	0	0	0	2005	25	25	10
FM210235.2	MD1515	Hang_2008	NCBI	2005-XX-XX	Vietnam	2	2_III_related	0	0	0	0	2005	25	25	10
FM210213.1	MD1504	Hang_2008	NCBI	2005-XX-XX	Vietnam	2	2_III_related	0	0	0	0	2005	25	25	10
FM210207.1	MD1619	Hang_2008	NCBI	2005-XX-XX	Vietnam	2	2_V	0	0	0	0	2005	25	25	10
EU482667.1	DENV-2/VN/BID-V730/2006	Henn_2008	NCBI	2006-XX-XX	Vietnam	2	2_V	0	0	0	0	2006	258	258	10
EU482645.1	DENV-2/VN/BID-V708/2006	Henn_2008	NCBI	2006-XX-XX	Vietnam	2	2_V	0	0	0	0	2006	258	258	10
EU482450.1	DENV-2/VN/BID-V1005/2006	Henn_2008	NCBI	2006-XX-XX	Vietnam	2	2_V	0	0	0	0	2006	258	258	10
FJ410288.1	DENV-2/VN/BID-V1654/2007	Henn_2008	NCBI	2007-XX-XX	Vietnam	2	2_V	0	0	0	0	2007	413	413	10
OQ426844.1	DEN-P-1290-1	Ashall_2023	NCBI	2018-12-13	Vietnam	2	2_V	0	0	0	1	2018	289	289	10
OQ426937.1	DET-P-0264-1	Ashall_2023	NCBI	2018-10-24	Vietnam	2	2_V	0	0	0	1	2018	289	289	10
OQ426805.1	DEN-P-0984-1	Ashall_2023	NCBI	2018-10-12	Vietnam	2	2_V	0	0	0	1	2018	289	289	10
OQ426942.1	DET-P-0282-1	Ashall_2023	NCBI	2018-10-30	Vietnam	2	2_V	0	0	0	1	2018	289	289	10
OQ426803.1	DEN-P-0955-1	Ashall_2023	NCBI	2018-10-04	Vietnam	2	2_V	0	0	0	1	2018	289	289	10
OQ426964.1	DET-P-0435-1	Ashall_2023	NCBI	2018-12-28	Vietnam	2	2_V	0	0	0	1	2018	289	289	10
OQ426893.1	DEN-P-1606-1	Ashall_2023	NCBI	2019-02-28	Vietnam	2	2_V	0	0	0	1	2019	152	151	10
OQ426863.1	DEN-P-1440-1	Ashall_2023	NCBI	2019-01-10	Vietnam	2	2_V	0	0	0	1	2019	152	151	10
OQ426771.1	DEN-P-1605-1	Ashall_2023	NCBI	2019-02-28	Vietnam	2	2_V	0	0	0	1	2019	152	151	10
OQ426897.1	DEN-P-1631-1	Ashall_2023	NCBI	2019-03-06	Vietnam	2	2_V	0	0	0	1	2019	152	151	10
