strain	Sample_ID	Sample_Source	Data_Source	date	Location	Serotype	Sero_Geno	yale	caribbean	florida	cmplt_date	year	n_obs	n_obs_date	n_obs_ds
GU131846.1	DENV-3/BR/BID-V3424/2006	Henn_2009	NCBI	2006-XX-XX	Brazil	3	3_III	0	0	0	0	2006	32	31	10
GU131869.1	DENV-3/BR/BID-V3590/2007	Henn_2009	NCBI	2007-XX-XX	Brazil	3	3_III	0	0	0	0	2007	22	19	10
GU131866.1	DENV-3/BR/BID-V3585/2007	Henn_2009	NCBI	2007-XX-XX	Brazil	3	3_III	0	0	0	0	2007	22	19	10
GU131872.1	DENV-3/BR/BID-V3597/2007	Henn_2009	NCBI	2007-XX-XX	Brazil	3	3_III	0	0	0	0	2007	22	19	10
GU131870.1	DENV-3/BR/BID-V3591/2007	Henn_2009	NCBI	2007-XX-XX	Brazil	3	3_III	0	0	0	0	2007	22	19	10
GU131871.1	DENV-3/BR/BID-V3593/2007	Henn_2009	NCBI	2007-XX-XX	Brazil	3	3_III	0	0	0	0	2007	22	19	10
GU131878.1	DENV-3/BR/BID-V3615/2007	Henn_2009	NCBI	2007-XX-XX	Brazil	3	3_III	0	0	0	0	2007	22	19	10
GU131876.1	DENV-3/BR/BID-V3606/2007	Henn_2009	NCBI	2007-XX-XX	Brazil	3	3_III	0	0	0	0	2007	22	19	10
MT261978.1	IP304	Letizia_2020	NCBI	2017-27-10	Burkina-Faso	3	3_III	0	0	0	1	2017	30	29	10
MT261972.1	IP008	Letizia_2020	NCBI	2017-16-10	Burkina-Faso	3	3_III	0	0	0	1	2017	30	29	10
KF955463.1	DENV-3/KH/BID-V2076/2001	Zody_2014	NCBI	2001-XX-XX	Cambodia	3	3_II	0	0	0	0	2001	12	12	10
FJ639720.1	DENV-3/KH/BID-V2073/2001	Henn_2009	NCBI	2001-XX-XX	Cambodia	3	3_II	0	0	0	0	2001	12	12	10
KF955462.1	DENV-3/KH/BID-V2074/2001	Zody_2014	NCBI	2001-XX-XX	Cambodia	3	3_II	0	0	0	0	2001	12	12	10
FJ639725.1	DENV-3/KH/BID-V2082/2003	Henn_2009	NCBI	2003-XX-XX	Cambodia	3	3_II	0	0	0	0	2003	23	23	10
GU131906.1	DENV-3/IPC/BID-V3809/2003	Henn_2009	NCBI	2003-XX-XX	Cambodia	3	3_II	0	0	0	0	2003	23	23	10
GU131904.1	DENV-3/IPC/BID-V3807/2005	Henn_2009	NCBI	2005-XX-XX	Cambodia	3	3_II	0	0	0	0	2005	15	15	10
GQ868628.1	DENV-3/KH/BID-V2085/2005	Henn_2009	NCBI	2005-XX-XX	Cambodia	3	3_II	0	0	0	0	2005	15	15	10
FJ639727.1	DENV-3/KH/BID-V2086/2005	Henn_2009	NCBI	2005-XX-XX	Cambodia	3	3_II	0	0	0	0	2005	15	15	10
KF955333.1	DENV-3/KH/BID-V2084/2005	Zody_2014	NCBI	2005-XX-XX	Cambodia	3	3_II	0	0	0	0	2005	15	15	10
FJ639728.1	DENV-3/KH/BID-V2088/2005	Henn_2009	NCBI	2005-XX-XX	Cambodia	3	3_II	0	0	0	0	2005	15	15	10
GU131908.1	DENV-3/IPC/BID-V3820/2006	Henn_2009	NCBI	2006-XX-XX	Cambodia	3	3_II	0	0	0	0	2006	32	32	10
GQ868634.1	DENV-3/IPC/BID-V3819/2006	Henn_2009	NCBI	2006-XX-XX	Cambodia	3	3_II	0	0	0	0	2006	32	32	10
FJ639730.1	DENV-3/KH/BID-V2090/2006	Henn_2009	NCBI	2006-XX-XX	Cambodia	3	3_II	0	0	0	0	2006	32	32	10
FJ639729.1	DENV-3/KH/BID-V2089/2006	Henn_2009	NCBI	2006-XX-XX	Cambodia	3	3_II	0	0	0	0	2006	32	32	10
GU131933.1	DENV-3/IPC/BID-V4280/2006	Henn_2009	NCBI	2006-XX-XX	Cambodia	3	3_II	0	0	0	0	2006	32	32	10
KF955508.1	DENV-3/KH/BID-V4293/2007	Zody_2014	NCBI	2007-XX-XX	Cambodia	3	3_II	0	0	0	0	2007	72	72	10
GU131945.1	DENV-3/IPC/BID-V4308/2007	Henn_2009	NCBI	2007-XX-XX	Cambodia	3	3_II	0	0	0	0	2007	72	72	10
GU131934.1	DENV-3/IPC/BID-V4282/2007	Henn_2009	NCBI	2007-XX-XX	Cambodia	3	3_II	0	0	0	0	2007	72	72	10
FJ639731.1	DENV-3/KH/BID-V2092/2007	Henn_2009	NCBI	2007-XX-XX	Cambodia	3	3_II	0	0	0	0	2007	72	72	10
GU131946.1	DENV-3/IPC/BID-V4314/2008	Henn_2009	NCBI	2008-XX-XX	Cambodia	3	3_II	0	0	0	0	2008	40	40	10
MF682974.1	MN1302	Hu_2018	NCBI	2013-21-09	China	3	3_II	0	0	0	1	2013	61	43	10
MF370226.1	YNPE3	Mo_2017	NCBI	2013-20-08	China	3	3_III	0	0	0	1	2013	61	43	10
KF954945.1	13GDZSDV30A	Shi_2014	NCBI	2013-08-08	China	3	3_III	0	0	0	1	2013	61	43	10
KF954946.1	13GDZDVS30B	Shi_2014	NCBI	2013-08-08	China	3	3_III	0	0	0	1	2013	61	43	10
MN018377.1	D151660	Wu_2020	NCBI	2015-22-12	China	3	3_I	0	0	0	1	2015	148	81	10
MN018385.1	D16154	Wu_2020	NCBI	2016-20-09	China	3	3_III	0	0	0	1	2016	61	44	10
MF682966.1	16DGR39	Hu_2018	NCBI	2016-07-09	China	3	3_I	0	0	0	1	2016	61	44	10
MN018382.1	D16021	Wu_2020	NCBI	2016-16-02	China	3	3_I	0	0	0	1	2016	61	44	10
MK894338.1	18XN04331	Su_2019	NCBI	2018-05-02	China	3	3_I	0	0	0	1	2018	89	57	10
MN227701.1	19XN17302	Su_2019	NCBI	2019-08-07	China	3	3_III	0	0	0	1	2019	210	172	10
MN227699.1	19XN16218	Su_2019	NCBI	2019-30-06	China	3	3_III	0	0	0	1	2019	210	172	10
FJ898444.1	DENV-3/CO/BID-V2986/2005	Henn_2009	NCBI	2005-XX-XX	Colombia	3	3_III	0	0	0	0	2005	14	14	10
GQ868576.1	DENV-3/CO/BID-V3402/2005	Henn_2009	NCBI	2005-XX-XX	Colombia	3	3_III	0	0	0	0	2005	14	14	10
OP895705.1	THSTI-TRC-DENV3-09	Agrawal_2022	NCBI	1905-07-10	India	3	3_III	0	0	0	1	1905	13	13	10
OQ339138.1	THSTI-TRC-DENV3-11	Verma_2023	NCBI	1905-07-14	India	3	3_III	0	0	0	1	1905	13	13	10
KX855927.1	I/B/DENV3/2014	Pattabiraman_2018	NCBI	2014-15-10	India	3	3_III	0	0	0	1	2014	12	6	10
MK858151.2	FT_DNS1_505_S48_R3	Pattabiraman_2020	NCBI	2016-08-11	India	3	3_III	0	0	0	1	2016	75	49	10
MK858154.1	FT_AJ_39_S47_R3	Jagtap_2020	NCBI	2017-12-10	India	3	3_III	0	0	0	1	2017	27	21	11
MK858155.1	FT_AJ_32_S43_R3	Jagtap_2020	NCBI	2017-09-10	India	3	3_III	0	0	0	1	2017	27	21	11
MH891766.1	MCVR7048AB/2017	Sabeena_2019	NCBI	2017-21-02	India	3	3_III	0	0	0	1	2017	27	21	11
MZ312921.1	FT_MD_80_R4_DENV3_III_India	Jagtap_2021	NCBI	2018-09-07	India	3	3_III	0	0	0	1	2018	27	27	10
ON123662.1	N239	Maurya_2022	NCBI	2018-27-09	India	3	3_III	0	0	0	1	2018	27	27	10
MN253127.1	MD_137_R4_DENV3_III_India	Jagtap_2020	NCBI	2018-06-09	India	3	3_III	0	0	0	1	2018	27	27	10
ON123659.1	N186	Maurya_2022	NCBI	2018-26-09	India	3	3_III	0	0	0	1	2018	27	27	10
MN253133.1	MD_177_R4_DENV3_III_India	Jagtap_2020	NCBI	2018-13-10	India	3	3_III	0	0	0	1	2018	27	27	10
AB189127.1	98901517	Dewi_2004	NCBI	1998-XX-XX	Indonesia	3	3_I	0	0	0	0	1998	11	11	10
AB189126.1	98901437	Dewi_2004	NCBI	1998-XX-XX	Indonesia	3	3_I	0	0	0	0	1998	11	11	10
AB189128.1	98902890	Dewi_2004	NCBI	1998-XX-XX	Indonesia	3	3_I	0	0	0	0	1998	11	11	10
AY858039.2	den3_98	Suwandono_2005	NCBI	1998-XX-XX	Indonesia	3	3_I	0	0	0	0	1998	11	11	10
AB189125.1	98901403	Dewi_2004	NCBI	1998-XX-XX	Indonesia	3	3_I	0	0	0	0	1998	11	11	10
AY858040.2	FW01	Suwandono_2005	NCBI	2004-XX-XX	Indonesia	3	3_I	0	0	0	0	2004	14	14	10
AY858044.2	KJ71	Suwandono_2005	NCBI	2004-XX-XX	Indonesia	3	3_I	0	0	0	0	2004	14	14	10
AY858046.2	PI64	Suwandono_2005	NCBI	2004-XX-XX	Indonesia	3	3_I	0	0	0	0	2004	14	14	10
AY858042.2	KJ30i	Suwandono_2005	NCBI	2004-XX-XX	Indonesia	3	3_I	0	0	0	0	2004	14	14	10
AY858047.2	TB16	Suwandono_2005	NCBI	2004-XX-XX	Indonesia	3	3_I	0	0	0	0	2004	14	14	10
AY858041.2	FW06	Suwandono_2005	NCBI	2004-XX-XX	Indonesia	3	3_I	0	0	0	0	2004	14	14	10
KC762684.1	MKS-0098	Sasmono_2015	NCBI	2007-10-07	Indonesia	3	3_I	0	0	0	1	2007	31	31	10
KC762681.1	MKS-0057	Sasmono_2015	NCBI	2007-22-06	Indonesia	3	3_I	0	0	0	1	2007	31	31	10
KC762690.1	MKS-3000	Sasmono_2015	NCBI	2008-26-08	Indonesia	3	3_I	0	0	0	1	2008	41	41	10
KC762692.1	MKS-WS78	Sasmono_2015	NCBI	2010-22-03	Indonesia	3	3_I	0	0	0	1	2010	11	8	10
KC762693.1	MKS-WS79b	Sasmono_2015	NCBI	2010-29-03	Indonesia	3	3_I	0	0	0	1	2010	11	8	10
KY849772.1	UI17982	Castonguay-Vanier_2018	NCBI	2010-24-08	Laos	3	3_II	0	0	0	1	2010	32	32	10
FJ898441.1	DENV-3/MX/BID-V2987/2006	Henn_2009	NCBI	2006-XX-XX	Mexico	3	3_III	0	0	0	0	2006	11	11	10
MW788910.1	YCH_D3_14_18consensus	Soe_2021	NCBI	2018-08-XX	Myanmar	3	3_III	0	0	0	0	2018	47	47	10
MW788902.1	YGH_D3_23_18consensus	Soe_2021	NCBI	2018-07-XX	Myanmar	3	3_I	0	0	0	0	2018	47	47	10
MW788908.1	YCH_D3_16_18consensus	Soe_2021	NCBI	2018-09-XX	Myanmar	3	3_I	0	0	0	0	2018	47	47	10
MW788889.1	YCH_D3_9_18consensus	Soe_2021	NCBI	2018-07-XX	Myanmar	3	3_III	0	0	0	0	2018	47	47	10
MW788904.1	YGH_D3_21_18consensus	Soe_2021	NCBI	2018-07-XX	Myanmar	3	3_III	0	0	0	0	2018	47	47	10
MW788899.1	YCH_D3_28_19consensus	Soe_2021	NCBI	2019-02-XX	Myanmar	3	3_I	0	0	0	0	2019	26	22	10
MW788898.1	YCH_D3_29_19consensus	Soe_2021	NCBI	2019-03-XX	Myanmar	3	3_I	0	0	0	0	2019	26	22	10
FJ898475.1	DENV-3/NI/BID-V2935/2008	Henn_2009	NCBI	2008-XX-XX	Nicaragua	3	3_III	0	0	0	0	2008	28	28	10
FJ850048.1	DENV-3/NI/BID-V2653/2008	Henn_2009	NCBI	2008-XX-XX	Nicaragua	3	3_III	0	0	0	0	2008	28	28	10
HQ541789.1	DENV-3/NI/BID-V3163/2008	Henn_2011	NCBI	2008-XX-XX	Nicaragua	3	3_III	0	0	0	0	2008	28	28	10
GQ199860.1	DENV-3/NI/BID-V3055/2008	Henn_2009	NCBI	2008-XX-XX	Nicaragua	3	3_III	0	0	0	0	2008	28	28	10
GQ199861.1	DENV-3/NI/BID-V3057/2008	Henn_2009	NCBI	2008-XX-XX	Nicaragua	3	3_III	0	0	0	0	2008	28	28	10
GQ199871.1	DENV-3/NI/BID-V3073/2008	Henn_2009	NCBI	2008-XX-XX	Nicaragua	3	3_III	0	0	0	0	2008	28	28	10
FJ898476.1	DENV-3/NI/BID-V2934/2008	Henn_2009	NCBI	2008-XX-XX	Nicaragua	3	3_III	0	0	0	0	2008	28	28	10
HQ705620.1	DENV-3/NI/BID-V4845/2009	Henn_2011	NCBI	2009-XX-XX	Nicaragua	3	3_III	0	0	0	0	2009	104	104	10
HQ705612.1	DENV-3/NI/BID-V4862/2009	Henn_2011	NCBI	2009-XX-XX	Nicaragua	3	3_III	0	0	0	0	2009	104	104	10
HM631863.1	DENV-3/NI/BID-V4768/2009	Henn_2010	NCBI	2009-XX-XX	Nicaragua	3	3_III	0	0	0	0	2009	104	104	10
HQ705619.1	DENV-3/NI/BID-V4838/2009	Henn_2011	NCBI	2009-XX-XX	Nicaragua	3	3_III	0	0	0	0	2009	104	104	10
HQ705616.1	DENV-3/NI/BID-V4872/2009	Henn_2011	NCBI	2009-XX-XX	Nicaragua	3	3_III	0	0	0	0	2009	104	104	10
HQ705610.1	DENV-3/NI/BID-V4860/2009	Henn_2011	NCBI	2009-XX-XX	Nicaragua	3	3_III	0	0	0	0	2009	104	104	10
HM631864.1	DENV-3/NI/BID-V4790/2009	Henn_2010	NCBI	2009-XX-XX	Nicaragua	3	3_III	0	0	0	0	2009	104	104	10
DH164	BID V4753 (608)	Ott_2022	Yale	2009-XX-XX	Nicaragua	3	3_III	0	0	0	0	2009	104	104	10
JF937630.1	DENV-3/NI/BID-V4735/2009	Henn_2011	NCBI	2009-XX-XX	Nicaragua	3	3_III	0	0	0	0	2009	104	104	10
HQ541804.1	DENV-3/NI/BID-V4770/2009	Henn_2011	NCBI	2009-XX-XX	Nicaragua	3	3_III	0	0	0	0	2009	104	104	10
JF937648.1	DENV-3/NI/BID-V5507/2010	Henn_2011	NCBI	2010-XX-XX	Nicaragua	3	3_III	0	0	0	0	2010	33	33	10
JF920397.1	DENV-3/NI/BID-V5478/2010	Henn_2011	NCBI	2010-XX-XX	Nicaragua	3	3_III	0	0	0	0	2010	33	33	10
KF921929.1	DENV-3/NI/BID-V5682/2010	Zody_2014	NCBI	2010-XX-XX	Nicaragua	3	3_III	0	0	0	0	2010	33	33	10
KF971711.1	DENV-3/NI/BID-V5515/2010	Newman_2014	NCBI	2010-XX-XX	Nicaragua	3	3_III	0	0	0	0	2010	33	33	10
JF920406.1	DENV-3/NI/BID-V5468/2010	Henn_2011	NCBI	2010-XX-XX	Nicaragua	3	3_III	0	0	0	0	2010	33	33	10
JF937624.1	DENV-3/NI/BID-V5489/2010	Henn_2011	NCBI	2010-XX-XX	Nicaragua	3	3_III	0	0	0	0	2010	33	33	10
JF937627.1	DENV-3/NI/BID-V5685/2010	Henn_2011	NCBI	2010-XX-XX	Nicaragua	3	3_III	0	0	0	0	2010	33	33	10
JN000937.1	DENV-3/NI/BID-V5684/2010	Henn_2011	NCBI	2010-XX-XX	Nicaragua	3	3_III	0	0	0	0	2010	33	33	10
JF937640.1	DENV-3/NI/BID-V5681/2010	Henn_2011	NCBI	2010-XX-XX	Nicaragua	3	3_III	0	0	0	0	2010	33	33	10
JF920409.1	DENV-3/NI/BID-V5471/2010	Henn_2011	NCBI	2010-XX-XX	Nicaragua	3	3_III	0	0	0	0	2010	33	33	10
KF973487.1	DENV-3/NI/BID-V7699/2011	Zody_2014	NCBI	2011-XX-XX	Nicaragua	3	3_III	0	0	0	0	2011	12	12	10
KF973477.1	DENV-3/NI/BID-V7637/2011	Zody_2014	NCBI	2011-XX-XX	Nicaragua	3	3_III	0	0	0	0	2011	12	12	10
KF973482.1	DENV-3/NI/BID-V7663/2011	Zody_2014	NCBI	2011-XX-XX	Nicaragua	3	3_III	0	0	0	0	2011	12	12	10
KF973485.1	DENV-3/NI/BID-V7674/2011	Zody_2014	NCBI	2011-XX-XX	Nicaragua	3	3_III	0	0	0	0	2011	12	12	10
KF973481.1	DENV-3/NI/BID-V7662/2011	Zody_2014	NCBI	2011-XX-XX	Nicaragua	3	3_III	0	0	0	0	2011	12	12	10
KF973484.1	DENV-3/NI/BID-V7668/2011	Zody_2014	NCBI	2011-XX-XX	Nicaragua	3	3_III	0	0	0	0	2011	12	12	10
KF973476.1	DENV-3/NI/BID-V7634/2011	Zody_2014	NCBI	2011-XX-XX	Nicaragua	3	3_III	0	0	0	0	2011	12	12	10
KF973486.1	DENV-3/NI/BID-V7694/2012	Zody_2014	NCBI	2012-XX-XX	Nicaragua	3	3_III	0	0	0	0	2012	23	23	10
MZ008471.1	D3/NI/1559_1E/2013	Edgerton_2021	NCBI	2013-XX-XX	Nicaragua	3	3_III	0	0	0	0	2013	29	29	10
MZ008477.1	D3/NI/6629_10A1/2013	Edgerton_2021	NCBI	2013-XX-XX	Nicaragua	3	3_III	0	0	0	0	2013	29	29	10
MZ008475.1	D3/NI/1648_1E/2013	Edgerton_2021	NCBI	2013-XX-XX	Nicaragua	3	3_III	0	0	0	0	2013	29	29	10
MZ008474.1	D3/NI/1586_1E/2013	Edgerton_2021	NCBI	2013-XX-XX	Nicaragua	3	3_III	0	0	0	0	2013	29	29	10
KJ189268.1	DENV-3/PE/BID-V7051/2007	Zody_2014	NCBI	2007-XX-XX	Peru	3	3_III	0	0	0	0	2007	19	18	10
KJ189278.1	DENV-3/PE/BID-V7062/2007	Zody_2014	NCBI	2007-XX-XX	Peru	3	3_III	0	0	0	0	2007	19	18	10
KJ189276.1	DENV-3/PE/BID-V7060/2007	Zody_2014	NCBI	2007-XX-XX	Peru	3	3_III	0	0	0	0	2007	19	18	10
KJ189269.1	DENV-3/PE/BID-V7052/2007	Zody_2014	NCBI	2007-XX-XX	Peru	3	3_III	0	0	0	0	2007	19	18	10
KJ189281.1	DENV-3/PE/BID-V7065/2007	Zody_2014	NCBI	2007-XX-XX	Peru	3	3_III	0	0	0	0	2007	19	18	10
KJ189267.1	DENV-3/PE/BID-V7050/2007	Zody_2014	NCBI	2007-XX-XX	Peru	3	3_III	0	0	0	0	2007	19	18	10
KJ643590.1	DENV-3/PE/BID-V6262/2007	Zody_2014	NCBI	2007-XX-XX	Peru	3	3_III	0	0	0	0	2007	19	18	10
KJ189280.1	DENV-3/PE/BID-V7064/2007	Zody_2014	NCBI	2007-XX-XX	Peru	3	3_III	0	0	0	0	2007	19	18	10
KJ189282.1	DENV-3/PE/BID-V7066/2007	Zody_2014	NCBI	2007-XX-XX	Peru	3	3_III	0	0	0	0	2007	19	18	10
KJ189289.1	DENV-3/PE/BID-V7074/2008	Zody_2014	NCBI	2008-XX-XX	Peru	3	3_III	0	0	0	0	2008	12	12	10
KJ189288.1	DENV-3/PE/BID-V7073/2008	Zody_2014	NCBI	2008-XX-XX	Peru	3	3_III	0	0	0	0	2008	12	12	10
KJ189300.1	DENV-3/PE/BID-V7090/2008	Zody_2014	NCBI	2008-XX-XX	Peru	3	3_III	0	0	0	0	2008	12	12	10
KJ189285.1	DENV-3/PE/BID-V7069/2008	Zody_2014	NCBI	2008-XX-XX	Peru	3	3_III	0	0	0	0	2008	12	12	10
KJ189298.1	DENV-3/PE/BID-V7087/2008	Zody_2014	NCBI	2008-XX-XX	Peru	3	3_III	0	0	0	0	2008	12	12	10
KJ189291.1	DENV-3/PE/BID-V7079/2008	Zody_2014	NCBI	2008-XX-XX	Peru	3	3_III	0	0	0	0	2008	12	12	10
KJ189261.1	DENV-3/PE/BID-V6263/2008	Zody_2014	NCBI	2008-XX-XX	Peru	3	3_III	0	0	0	0	2008	12	12	10
KJ189284.1	DENV-3/PE/BID-V7068/2008	Zody_2014	NCBI	2008-XX-XX	Peru	3	3_III	0	0	0	0	2008	12	12	10
KJ189301.1	DENV-3/PE/BID-V7289/2008	Zody_2014	NCBI	2008-XX-XX	Peru	3	3_III	0	0	0	0	2008	12	12	10
KJ189290.1	DENV-3/PE/BID-V7078/2008	Zody_2014	NCBI	2008-XX-XX	Peru	3	3_III	0	0	0	0	2008	12	12	10
EU081216.1	D3/SG/05K4157DK1/2005	Schreiber_2007	NCBI	2005-XX-XX	Singapore	3	3_III	0	0	0	0	2005	110	108	10
EU081217.1	D3/SG/05K4159DK1/2005	Schreiber_2007	NCBI	2005-XX-XX	Singapore	3	3_III	0	0	0	0	2005	110	108	10
OP410993.1	SG(EHI)D3/1392Y08	Hapuarachchi_2022	NCBI	2008-09-XX	Singapore	3	3_III	0	0	0	0	2008	18	18	10
KX380841.1	D3/SG/CT14/2012	Sung_2016	NCBI	2012-XX-XX	Singapore	3	3_III	0	0	0	0	2012	117	117	10
MN453624.1	TZK2016	Ng_2019	NCBI	2016-20-01	Singapore	3	3_III	0	0	0	1	2016	47	2	10
OP410998.1	SG(EHI)D3/09568Y18	Hapuarachchi_2022	NCBI	2018-02-XX	Singapore	3	3_III	0	0	0	0	2018	12	12	10
OP410996.1	SG(EHI)D3/46200Y19	Hapuarachchi_2022	NCBI	2019-11-XX	Singapore	3	3_I	0	0	0	0	2019	16	16	10
OP410997.1	SG(EHI)D3/04530Y19	Hapuarachchi_2022	NCBI	2019-01-XX	Singapore	3	3_III	0	0	0	0	2019	16	16	10
MT006169.1	S303	Rodrigo_2020	NCBI	2018-10-09	Sri-Lanka	3	3_I	0	0	0	1	2018	34	34	10
MT006152.1	S169	Rodrigo_2020	NCBI	2018-13-06	Sri-Lanka	3	3_I	0	0	0	1	2018	34	34	10
DQ675528.1	98TW407	King_2006	NCBI	1998-XX-XX	Taiwan	3	3_II	0	0	0	0	1998	14	14	10
DQ675522.1	98TW358	King_2006	NCBI	1998-XX-XX	Taiwan	3	3_II	0	0	0	0	1998	14	14	10
DQ675524.1	98TW364	King_2006	NCBI	1998-XX-XX	Taiwan	3	3_II	0	0	0	0	1998	14	14	10
DQ675525.1	98TW368	King_2006	NCBI	1998-XX-XX	Taiwan	3	3_II	0	0	0	0	1998	14	14	10
KY670634.1	D3/Vietnam/9809aTw	Yang_2018	NCBI	1998-09-XX	Taiwan	3	3_II	0	0	0	0	1998	14	14	10
DQ675531.1	98TW503	King_2006	NCBI	1998-XX-XX	Taiwan	3	3_II	0	0	0	0	1998	14	14	10
DQ675529.1	98TW414	King_2006	NCBI	1998-XX-XX	Taiwan	3	3_II	0	0	0	0	1998	14	14	10
DQ675530.1	98TW434	King_2006	NCBI	1998-XX-XX	Taiwan	3	3_II	0	0	0	0	1998	14	14	10
DQ675527.1	98TW390	King_2006	NCBI	1998-XX-XX	Taiwan	3	3_II	0	0	0	0	1998	14	14	10
DQ675526.1	98TW388	King_2006	NCBI	1998-XX-XX	Taiwan	3	3_II	0	0	0	0	1998	14	14	10
AY676351.1	ThD3_0055_93	Zhang_2005	NCBI	1993-XX-XX	Thailand	3	3_II	0	0	0	0	1993	22	22	10
MW946964.1	30551/94	Katzelnick_2021	NCBI	1994-XX-XX	Thailand	3	3_II	0	0	0	0	1994	138	138	10
MW946818.1	00800/94	Katzelnick_2021	NCBI	1994-XX-XX	Thailand	3	3_II	0	0	0	0	1994	138	138	10
MW946675.1	00515/94	Katzelnick_2021	NCBI	1994-XX-XX	Thailand	3	3_II	0	0	0	0	1994	138	138	10
MW946702.1	00715/94	Katzelnick_2021	NCBI	1994-XX-XX	Thailand	3	3_II	0	0	0	0	1994	138	138	10
MW946883.1	00541/95	Katzelnick_2021	NCBI	1995-XX-XX	Thailand	3	3_II	0	0	0	0	1995	128	128	10
MW946864.1	01171/96	Katzelnick_2021	NCBI	1996-XX-XX	Thailand	3	3_II	0	0	0	0	1996	84	84	10
MW946860.1	01941/96	Katzelnick_2021	NCBI	1996-XX-XX	Thailand	3	3_II	0	0	0	0	1996	84	84	10
MW946850.1	04710/97	Katzelnick_2021	NCBI	1997-XX-XX	Thailand	3	3_II	0	0	0	0	1997	78	78	10
MW946935.1	07225/97	Katzelnick_2021	NCBI	1997-XX-XX	Thailand	3	3_II	0	0	0	0	1997	78	78	10
MW946982.1	06541/97	Katzelnick_2021	NCBI	1997-XX-XX	Thailand	3	3_II	0	0	0	0	1997	78	78	10
MW946875.1	05578/97	Katzelnick_2021	NCBI	1997-XX-XX	Thailand	3	3_II	0	0	0	0	1997	78	78	10
KY586761.1	Ser3_Thailand_Bangkok_Seq47	Salje_2017	NCBI	1998-XX-XX	Thailand	3	3_II	0	0	0	0	1998	115	115	10
MW946629.1	01868/98	Katzelnick_2021	NCBI	1998-XX-XX	Thailand	3	3_II	0	0	0	0	1998	115	115	10
MW946932.1	02551/98	Katzelnick_2021	NCBI	1998-XX-XX	Thailand	3	3_II	0	0	0	0	1998	115	115	10
MW946867.1	04298/98	Katzelnick_2021	NCBI	1998-XX-XX	Thailand	3	3_II	0	0	0	0	1998	115	115	10
KY586795.1	Ser3_Thailand_nonBKK_Seq24	Salje_2017	NCBI	1999-XX-XX	Thailand	3	3_II	0	0	0	0	1999	101	101	10
MW946926.1	03565/99	Katzelnick_2021	NCBI	1999-XX-XX	Thailand	3	3_II	0	0	0	0	1999	101	101	10
KY586764.1	Ser3_Thailand_Bangkok_Seq49	Salje_2017	NCBI	2000-XX-XX	Thailand	3	3_II	0	0	0	0	2000	142	142	10
MW946608.1	01996/00	Katzelnick_2021	NCBI	2000-XX-XX	Thailand	3	3_II	0	0	0	0	2000	142	142	10
MW946687.1	01455/00	Katzelnick_2021	NCBI	2000-XX-XX	Thailand	3	3_II	0	0	0	0	2000	142	142	10
KY586793.1	Ser3_Thailand_Bangkok_Seq70	Salje_2017	NCBI	2000-XX-XX	Thailand	3	3_II	0	0	0	0	2000	142	142	10
MW946718.1	05308/01	Katzelnick_2021	NCBI	2001-XX-XX	Thailand	3	3_II	0	0	0	0	2001	239	239	10
KY586763.1	Ser3_Thailand_Bangkok_Seq48	Salje_2017	NCBI	2001-XX-XX	Thailand	3	3_II	0	0	0	0	2001	239	239	10
MW946737.1	00779/01	Katzelnick_2021	NCBI	2001-XX-XX	Thailand	3	3_II	0	0	0	0	2001	239	239	10
KY586716.1	Ser3_Thailand_nonBKK_Seq6	Salje_2017	NCBI	2002-XX-XX	Thailand	3	3_II	0	0	0	0	2002	140	140	10
KY586712.1	Ser3_Thailand_nonBKK_Seq5	Salje_2017	NCBI	2002-XX-XX	Thailand	3	3_II	0	0	0	0	2002	140	140	10
KY586783.1	Ser3_Thailand_Bangkok_Seq63	Salje_2017	NCBI	2002-XX-XX	Thailand	3	3_II	0	0	0	0	2002	140	140	10
MW946921.1	01967/03	Katzelnick_2021	NCBI	2003-XX-XX	Thailand	3	3_II	0	0	0	0	2003	126	122	10
MW946904.1	00664/03	Katzelnick_2021	NCBI	2003-XX-XX	Thailand	3	3_II	0	0	0	0	2003	126	122	10
MW946753.1	00523/03	Katzelnick_2021	NCBI	2003-XX-XX	Thailand	3	3_II	0	0	0	0	2003	126	122	10
MW946635.1	00317/03	Katzelnick_2021	NCBI	2003-XX-XX	Thailand	3	3_II	0	0	0	0	2003	126	122	10
MW946981.1	02213/03	Katzelnick_2021	NCBI	2003-XX-XX	Thailand	3	3_II	0	0	0	0	2003	126	122	10
MW946788.1	00654/05	Katzelnick_2021	NCBI	2005-XX-XX	Thailand	3	3_II	0	0	0	0	2005	98	95	10
MW946866.1	00557/06	Katzelnick_2021	NCBI	2006-XX-XX	Thailand	3	3_II	0	0	0	0	2006	400	399	10
KY586820.1	Ser3_Thailand_nonBKK_Seq38	Salje_2017	NCBI	2008-XX-XX	Thailand	3	3_III	0	0	0	0	2008	29	29	10
MW946661.1	01398/08	Katzelnick_2021	NCBI	2008-XX-XX	Thailand	3	3_II	0	0	0	0	2008	29	29	10
MN448971.1	KDH0010A_03/03/2010	Berry_2020	NCBI	2010-23-03	Thailand	3	3_II	0	0	0	1	2010	154	85	10
MN448969.1	KDH0006A_02/22/2010	Berry_2020	NCBI	2010-11-03	Thailand	3	3_II	0	0	0	1	2010	154	85	10
